dataset,configuration_id,base_configuration_id,feature_family,feature_capacity,feature_params,classifier,classifier_family,classifier_capacity,classifier_params,train_fraction,subset_seed,protocol_hash,timestamp,model_name,run_id,architecture_family,model_group,is_classical,train_seed,model_size,feature_dim,train_size,clean_accuracy,clean_macro_f1,clean_balanced_accuracy,train_time_sec,param_count,best_val_acc,model_params
UT_HAR,time_stats__linear_svm__medium__frac_0.40,time_stats__linear_svm__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",linear_svm,linear_svm,medium,{'C': 1.0},0.4,3407.0,8a3568eb591e,2026-06-20T13:10:39+0000,time_stats__linear_svm__medium__frac_0.40,time_stats__linear_svm__medium__frac_0.40__seed3407,classical,linear_svm,True,3407,medium,12.0,1593.0,0.4548192771084337,0.3248556419474782,0.3259699308836681,0.0222852230072021,,,
UT_HAR,time_stats__linear_svm__medium__frac_0.60,time_stats__linear_svm__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",linear_svm,linear_svm,medium,{'C': 1.0},0.6,3407.0,8a3568eb591e,2026-06-20T13:10:40+0000,time_stats__linear_svm__medium__frac_0.60,time_stats__linear_svm__medium__frac_0.60__seed3407,classical,linear_svm,True,3407,medium,12.0,2389.0,0.4628514056224899,0.3354536978764636,0.3369755423818331,0.0315549373626709,,,
UT_HAR,time_stats__linear_svm__medium__frac_0.80,time_stats__linear_svm__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",linear_svm,linear_svm,medium,{'C': 1.0},0.8,3407.0,8a3568eb591e,2026-06-20T13:10:41+0000,time_stats__linear_svm__medium__frac_0.80,time_stats__linear_svm__medium__frac_0.80__seed3407,classical,linear_svm,True,3407,medium,12.0,3184.0,0.464859437751004,0.3345561621331239,0.3368644654483561,0.0550642013549804,,,
UT_HAR,time_stats__linear_svm__medium__frac_1.00,time_stats__linear_svm__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",linear_svm,linear_svm,medium,{'C': 1.0},1.0,3407.0,8a3568eb591e,2026-06-20T13:10:42+0000,time_stats__linear_svm__medium__frac_1.00,time_stats__linear_svm__medium__frac_1.00__seed3407,classical,linear_svm,True,3407,medium,12.0,3977.0,0.4678714859437751,0.3385974830022039,0.3399366682760035,0.0457594394683837,,,
UT_HAR,time_stats__linear_svm__small__frac_0.20,time_stats__linear_svm__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",linear_svm,linear_svm,small,{'C': 0.1},0.2,3407.0,8a3568eb591e,2026-06-20T13:10:35+0000,time_stats__linear_svm__small__frac_0.20,time_stats__linear_svm__small__frac_0.20__seed3407,classical,linear_svm,True,3407,small,6.0,798.0,0.4277108433734939,0.2683340375520066,0.2861228577863665,0.01123046875,,,
UT_HAR,time_stats__linear_svm__small__frac_0.40,time_stats__linear_svm__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",linear_svm,linear_svm,small,{'C': 0.1},0.4,3407.0,8a3568eb591e,2026-06-20T13:10:36+0000,time_stats__linear_svm__small__frac_0.40,time_stats__linear_svm__small__frac_0.40__seed3407,classical,linear_svm,True,3407,small,6.0,1593.0,0.4387550200803213,0.2842137614451566,0.299094356081879,0.0143241882324218,,,
UT_HAR,time_stats__linear_svm__small__frac_0.60,time_stats__linear_svm__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",linear_svm,linear_svm,small,{'C': 0.1},0.6,3407.0,8a3568eb591e,2026-06-20T13:10:37+0000,time_stats__linear_svm__small__frac_0.60,time_stats__linear_svm__small__frac_0.60__seed3407,classical,linear_svm,True,3407,small,6.0,2389.0,0.4457831325301205,0.3005280036617336,0.3118497779316526,0.018031358718872,,,
UT_HAR,time_stats__linear_svm__small__frac_0.80,time_stats__linear_svm__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",linear_svm,linear_svm,small,{'C': 0.1},0.8,3407.0,8a3568eb591e,2026-06-20T13:10:37+0000,time_stats__linear_svm__small__frac_0.80,time_stats__linear_svm__small__frac_0.80__seed3407,classical,linear_svm,True,3407,small,6.0,3184.0,0.4447791164658634,0.2941093425224353,0.3078077880696524,0.0186965465545654,,,
UT_HAR,time_stats__linear_svm__small__frac_1.00,time_stats__linear_svm__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",linear_svm,linear_svm,small,{'C': 0.1},1.0,3407.0,8a3568eb591e,2026-06-20T13:10:38+0000,time_stats__linear_svm__small__frac_1.00,time_stats__linear_svm__small__frac_1.00__seed3407,classical,linear_svm,True,3407,small,6.0,3977.0,0.4437751004016064,0.3005084856234831,0.3112457869111242,0.0246376991271972,,,
UT_HAR,time_stats__logistic_regression__large__frac_0.20,time_stats__logistic_regression__large,time_stats,large,"{'segment_bins': 4, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",0.2,3407.0,8a3568eb591e,2026-06-20T13:06:58+0000,time_stats__logistic_regression__large__frac_0.20,time_stats__logistic_regression__large__frac_0.20__seed3407,classical,linear,True,3407,large,24.0,798.0,0.4327309236947791,0.3501714158575419,0.3363897159267887,5.325947523117065,,,
UT_HAR,time_stats__logistic_regression__large__frac_0.40,time_stats__logistic_regression__large,time_stats,large,"{'segment_bins': 4, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",0.4,3407.0,8a3568eb591e,2026-06-20T13:10:31+0000,time_stats__logistic_regression__large__frac_0.40,time_stats__logistic_regression__large__frac_0.40__seed3407,classical,linear,True,3407,large,24.0,1593.0,0.4467871485943775,0.3766691534678102,0.3603212377422983,0.1811726093292236,,,
UT_HAR,time_stats__logistic_regression__large__frac_0.60,time_stats__logistic_regression__large,time_stats,large,"{'segment_bins': 4, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",0.6,3407.0,8a3568eb591e,2026-06-20T13:10:32+0000,time_stats__logistic_regression__large__frac_0.60,time_stats__logistic_regression__large__frac_0.60__seed3407,classical,linear,True,3407,large,24.0,2389.0,0.4688755020080321,0.3926235745021955,0.3767261429952162,0.2601540088653564,,,
UT_HAR,time_stats__logistic_regression__large__frac_0.80,time_stats__logistic_regression__large,time_stats,large,"{'segment_bins': 4, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",0.8,3407.0,8a3568eb591e,2026-06-20T13:10:33+0000,time_stats__logistic_regression__large__frac_0.80,time_stats__logistic_regression__large__frac_0.80__seed3407,classical,linear,True,3407,large,24.0,3184.0,0.4728915662650602,0.3990740820637826,0.3824613517012681,0.2643864154815674,,,
UT_HAR,time_stats__logistic_regression__large__frac_1.00,time_stats__logistic_regression__large,time_stats,large,"{'segment_bins': 4, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",1.0,3407.0,8a3568eb591e,2026-06-20T13:10:34+0000,time_stats__logistic_regression__large__frac_1.00,time_stats__logistic_regression__large__frac_1.00__seed3407,classical,linear,True,3407,large,24.0,3977.0,0.4748995983935743,0.3941935190975757,0.3775938850288934,0.2853016853332519,,,
UT_HAR,time_stats__logistic_regression__medium__frac_0.20,time_stats__logistic_regression__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",logistic_regression,linear,medium,"{'C': 1.0, 'max_iter': 3000}",0.2,3407.0,8a3568eb591e,2026-06-20T13:03:00+0000,time_stats__logistic_regression__medium__frac_0.20,time_stats__logistic_regression__medium__frac_0.20__seed3407,classical,linear,True,3407,medium,12.0,798.0,0.4497991967871486,0.3662170416925815,0.3519558609585954,6.348638296127319,,,
UT_HAR,time_stats__logistic_regression__medium__frac_0.40,time_stats__logistic_regression__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",logistic_regression,linear,medium,"{'C': 1.0, 'max_iter': 3000}",0.4,3407.0,8a3568eb591e,2026-06-20T13:06:50+0000,time_stats__logistic_regression__medium__frac_0.40,time_stats__logistic_regression__medium__frac_0.40__seed3407,classical,linear,True,3407,medium,12.0,1593.0,0.4397590361445783,0.3652110705344915,0.3505385354318608,0.0556080341339111,,,
UT_HAR,time_stats__logistic_regression__medium__frac_0.60,time_stats__logistic_regression__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",logistic_regression,linear,medium,"{'C': 1.0, 'max_iter': 3000}",0.6,3407.0,8a3568eb591e,2026-06-20T13:06:51+0000,time_stats__logistic_regression__medium__frac_0.60,time_stats__logistic_regression__medium__frac_0.60__seed3407,classical,linear,True,3407,medium,12.0,2389.0,0.4508032128514056,0.3787816170648819,0.3639611203942823,0.079242467880249,,,
UT_HAR,time_stats__logistic_regression__medium__frac_0.80,time_stats__logistic_regression__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",logistic_regression,linear,medium,"{'C': 1.0, 'max_iter': 3000}",0.8,3407.0,8a3568eb591e,2026-06-20T13:06:51+0000,time_stats__logistic_regression__medium__frac_0.80,time_stats__logistic_regression__medium__frac_0.80__seed3407,classical,linear,True,3407,medium,12.0,3184.0,0.4477911646586345,0.3757735738473604,0.3604779106399594,0.0994455814361572,,,
UT_HAR,time_stats__logistic_regression__medium__frac_1.00,time_stats__logistic_regression__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",logistic_regression,linear,medium,"{'C': 1.0, 'max_iter': 3000}",1.0,3407.0,8a3568eb591e,2026-06-20T13:06:52+0000,time_stats__logistic_regression__medium__frac_1.00,time_stats__logistic_regression__medium__frac_1.00__seed3407,classical,linear,True,3407,medium,12.0,3977.0,0.4568273092369478,0.38872194741119,0.3713351125096695,0.1221778392791748,,,
UT_HAR,time_stats__logistic_regression__small__frac_0.20,time_stats__logistic_regression__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",logistic_regression,linear,small,"{'C': 0.1, 'max_iter': 2000}",0.2,3407.0,8a3568eb591e,2026-06-20T12:58:25+0000,time_stats__logistic_regression__small__frac_0.20,time_stats__logistic_regression__small__frac_0.20__seed3407,classical,linear,True,3407,small,6.0,798.0,0.4467871485943775,0.3126509039408316,0.3218192783422244,9.364738941192629,,,
UT_HAR,time_stats__logistic_regression__small__frac_0.40,time_stats__logistic_regression__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",logistic_regression,linear,small,"{'C': 0.1, 'max_iter': 2000}",0.4,3407.0,8a3568eb591e,2026-06-20T13:02:51+0000,time_stats__logistic_regression__small__frac_0.40,time_stats__logistic_regression__small__frac_0.40__seed3407,classical,linear,True,3407,small,6.0,1593.0,0.4518072289156626,0.3221572418148534,0.3279148828987681,0.0250968933105468,,,
UT_HAR,time_stats__logistic_regression__small__frac_0.60,time_stats__logistic_regression__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",logistic_regression,linear,small,"{'C': 0.1, 'max_iter': 2000}",0.6,3407.0,8a3568eb591e,2026-06-20T13:02:52+0000,time_stats__logistic_regression__small__frac_0.60,time_stats__logistic_regression__small__frac_0.60__seed3407,classical,linear,True,3407,small,6.0,2389.0,0.4457831325301205,0.3206624294030262,0.3287585336368311,0.034175157546997,,,
UT_HAR,time_stats__logistic_regression__small__frac_0.80,time_stats__logistic_regression__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",logistic_regression,linear,small,"{'C': 0.1, 'max_iter': 2000}",0.8,3407.0,8a3568eb591e,2026-06-20T13:02:52+0000,time_stats__logistic_regression__small__frac_0.80,time_stats__logistic_regression__small__frac_0.80__seed3407,classical,linear,True,3407,small,6.0,3184.0,0.4538152610441767,0.3304130718530025,0.336544961439766,0.0406265258789062,,,
UT_HAR,time_stats__logistic_regression__small__frac_1.00,time_stats__logistic_regression__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",logistic_regression,linear,small,"{'C': 0.1, 'max_iter': 2000}",1.0,3407.0,8a3568eb591e,2026-06-20T13:02:53+0000,time_stats__logistic_regression__small__frac_1.00,time_stats__logistic_regression__small__frac_1.00__seed3407,classical,linear,True,3407,small,6.0,3977.0,0.4497991967871486,0.3305129355017565,0.3360765176382475,0.0505428314208984,,,
UT_HAR,time_stats__random_forest__large__frac_0.20,time_stats__random_forest__large,time_stats,large,"{'segment_bins': 4, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",random_forest,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.2,3407.0,8a3568eb591e,2026-06-20T13:27:27+0000,time_stats__random_forest__large__frac_0.20,time_stats__random_forest__large__frac_0.20__seed3407,classical,tree_ensemble,True,3407,large,24.0,798.0,0.6345381526104418,0.5804326423289572,0.5514108862277564,2.21444034576416,,,
UT_HAR,time_stats__random_forest__large__frac_0.40,time_stats__random_forest__large,time_stats,large,"{'segment_bins': 4, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",random_forest,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.4,3407.0,8a3568eb591e,2026-06-20T13:28:06+0000,time_stats__random_forest__large__frac_0.40,time_stats__random_forest__large__frac_0.40__seed3407,classical,tree_ensemble,True,3407,large,24.0,1593.0,0.6907630522088354,0.6445700818546545,0.6177920414900951,3.130754947662353,,,
UT_HAR,time_stats__random_forest__large__frac_0.60,time_stats__random_forest__large,time_stats,large,"{'segment_bins': 4, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",random_forest,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.6,3407.0,8a3568eb591e,2026-06-20T13:28:47+0000,time_stats__random_forest__large__frac_0.60,time_stats__random_forest__large__frac_0.60__seed3407,classical,tree_ensemble,True,3407,large,24.0,2389.0,0.7228915662650602,0.6826175647163224,0.6566663294704046,3.958933353424072,,,
UT_HAR,time_stats__random_forest__large__frac_0.80,time_stats__random_forest__large,time_stats,large,"{'segment_bins': 4, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",random_forest,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.8,3407.0,8a3568eb591e,2026-06-20T13:29:29+0000,time_stats__random_forest__large__frac_0.80,time_stats__random_forest__large__frac_0.80__seed3407,classical,tree_ensemble,True,3407,large,24.0,3184.0,0.7259036144578314,0.6911544461103948,0.6609943551480172,5.125900745391846,,,
UT_HAR,time_stats__random_forest__large__frac_1.00,time_stats__random_forest__large,time_stats,large,"{'segment_bins': 4, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",random_forest,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",1.0,3407.0,8a3568eb591e,2026-06-20T13:30:13+0000,time_stats__random_forest__large__frac_1.00,time_stats__random_forest__large__frac_1.00__seed3407,classical,tree_ensemble,True,3407,large,24.0,3977.0,0.7439759036144579,0.710513183121235,0.6848963263326019,6.130718231201172,,,
UT_HAR,time_stats__random_forest__medium__frac_0.20,time_stats__random_forest__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",random_forest,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.2,3407.0,8a3568eb591e,2026-06-20T13:25:11+0000,time_stats__random_forest__medium__frac_0.20,time_stats__random_forest__medium__frac_0.20__seed3407,classical,tree_ensemble,True,3407,medium,12.0,798.0,0.6445783132530121,0.5935042726072876,0.5639815924092086,1.0811316967010498,,,
UT_HAR,time_stats__random_forest__medium__frac_0.40,time_stats__random_forest__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",random_forest,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.4,3407.0,8a3568eb591e,2026-06-20T13:25:37+0000,time_stats__random_forest__medium__frac_0.40,time_stats__random_forest__medium__frac_0.40__seed3407,classical,tree_ensemble,True,3407,medium,12.0,1593.0,0.6907630522088354,0.6519093670508749,0.6246134127790365,1.4068975448608398,,,
UT_HAR,time_stats__random_forest__medium__frac_0.60,time_stats__random_forest__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",random_forest,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.6,3407.0,8a3568eb591e,2026-06-20T13:26:04+0000,time_stats__random_forest__medium__frac_0.60,time_stats__random_forest__medium__frac_0.60__seed3407,classical,tree_ensemble,True,3407,medium,12.0,2389.0,0.7118473895582329,0.6772057832167695,0.6496748307710963,1.8718695640563965,,,
UT_HAR,time_stats__random_forest__medium__frac_0.80,time_stats__random_forest__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",random_forest,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.8,3407.0,8a3568eb591e,2026-06-20T13:26:31+0000,time_stats__random_forest__medium__frac_0.80,time_stats__random_forest__medium__frac_0.80__seed3407,classical,tree_ensemble,True,3407,medium,12.0,3184.0,0.7309236947791165,0.6997943095857655,0.6693479661588866,2.1053690910339355,,,
UT_HAR,time_stats__random_forest__medium__frac_1.00,time_stats__random_forest__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",random_forest,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",1.0,3407.0,8a3568eb591e,2026-06-20T13:26:59+0000,time_stats__random_forest__medium__frac_1.00,time_stats__random_forest__medium__frac_1.00__seed3407,classical,tree_ensemble,True,3407,medium,12.0,3977.0,0.7530120481927711,0.7296080337513765,0.7003006157370607,2.5098540782928467,,,
UT_HAR,time_stats__random_forest__small__frac_0.20,time_stats__random_forest__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",random_forest,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.2,3407.0,8a3568eb591e,2026-06-20T13:23:38+0000,time_stats__random_forest__small__frac_0.20,time_stats__random_forest__small__frac_0.20__seed3407,classical,tree_ensemble,True,3407,small,6.0,798.0,0.6335341365461847,0.5769428860631046,0.5450028598508528,0.4239511489868164,,,
UT_HAR,time_stats__random_forest__small__frac_0.40,time_stats__random_forest__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",random_forest,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.4,3407.0,8a3568eb591e,2026-06-20T13:23:56+0000,time_stats__random_forest__small__frac_0.40,time_stats__random_forest__small__frac_0.40__seed3407,classical,tree_ensemble,True,3407,small,6.0,1593.0,0.6526104417670683,0.5997797408524306,0.5682774118792353,0.5079312324523926,,,
UT_HAR,time_stats__random_forest__small__frac_0.60,time_stats__random_forest__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",random_forest,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.6,3407.0,8a3568eb591e,2026-06-20T13:24:15+0000,time_stats__random_forest__small__frac_0.60,time_stats__random_forest__small__frac_0.60__seed3407,classical,tree_ensemble,True,3407,small,6.0,2389.0,0.6576305220883534,0.6075390034834054,0.5730005476765588,0.5701930522918701,,,
UT_HAR,time_stats__random_forest__small__frac_0.80,time_stats__random_forest__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",random_forest,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.8,3407.0,8a3568eb591e,2026-06-20T13:24:33+0000,time_stats__random_forest__small__frac_0.80,time_stats__random_forest__small__frac_0.80__seed3407,classical,tree_ensemble,True,3407,small,6.0,3184.0,0.6656626506024096,0.6187404513487823,0.5838034631295634,0.6088252067565918,,,
UT_HAR,time_stats__random_forest__small__frac_1.00,time_stats__random_forest__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",random_forest,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",1.0,3407.0,8a3568eb591e,2026-06-20T13:24:52+0000,time_stats__random_forest__small__frac_1.00,time_stats__random_forest__small__frac_1.00__seed3407,classical,tree_ensemble,True,3407,small,6.0,3977.0,0.6726907630522089,0.635575940609835,0.5985050144859835,0.5923566818237305,,,
UT_HAR,time_stats__rbf_svm__large__frac_0.20,time_stats__rbf_svm__large,time_stats,large,"{'segment_bins': 4, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",rbf_svm,kernel_svm,large,"{'C': 8.0, 'gamma': 'auto'}",0.2,3407.0,8a3568eb591e,2026-06-20T13:14:49+0000,time_stats__rbf_svm__large__frac_0.20,time_stats__rbf_svm__large__frac_0.20__seed3407,classical,kernel_svm,True,3407,large,24.0,798.0,0.6666666666666666,0.6199574366127713,0.6049994715483914,0.1046338081359863,,,
UT_HAR,time_stats__rbf_svm__large__frac_0.40,time_stats__rbf_svm__large,time_stats,large,"{'segment_bins': 4, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",rbf_svm,kernel_svm,large,"{'C': 8.0, 'gamma': 'auto'}",0.4,3407.0,8a3568eb591e,2026-06-20T13:15:00+0000,time_stats__rbf_svm__large__frac_0.40,time_stats__rbf_svm__large__frac_0.40__seed3407,classical,kernel_svm,True,3407,large,24.0,1593.0,0.7309236947791165,0.6973315659513954,0.681217756274013,0.3013341426849365,,,
UT_HAR,time_stats__rbf_svm__large__frac_0.60,time_stats__rbf_svm__large,time_stats,large,"{'segment_bins': 4, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",rbf_svm,kernel_svm,large,"{'C': 8.0, 'gamma': 'auto'}",0.6,3407.0,8a3568eb591e,2026-06-20T13:15:19+0000,time_stats__rbf_svm__large__frac_0.60,time_stats__rbf_svm__large__frac_0.60__seed3407,classical,kernel_svm,True,3407,large,24.0,2389.0,0.7459839357429718,0.7103071128981927,0.6941878686560479,0.4211647510528564,,,
UT_HAR,time_stats__rbf_svm__large__frac_0.80,time_stats__rbf_svm__large,time_stats,large,"{'segment_bins': 4, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",rbf_svm,kernel_svm,large,"{'C': 8.0, 'gamma': 'auto'}",0.8,3407.0,8a3568eb591e,2026-06-20T13:15:47+0000,time_stats__rbf_svm__large__frac_0.80,time_stats__rbf_svm__large__frac_0.80__seed3407,classical,kernel_svm,True,3407,large,24.0,3184.0,0.75,0.709534240927096,0.6961859653205084,0.8634741306304932,,,
UT_HAR,time_stats__rbf_svm__large__frac_1.00,time_stats__rbf_svm__large,time_stats,large,"{'segment_bins': 4, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",rbf_svm,kernel_svm,large,"{'C': 8.0, 'gamma': 'auto'}",1.0,3407.0,8a3568eb591e,2026-06-20T13:16:29+0000,time_stats__rbf_svm__large__frac_1.00,time_stats__rbf_svm__large__frac_1.00__seed3407,classical,kernel_svm,True,3407,large,24.0,3977.0,0.7730923694779116,0.7357028549977505,0.7181841020535966,1.2762832641601562,,,
UT_HAR,time_stats__rbf_svm__medium__frac_0.20,time_stats__rbf_svm__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",0.2,3407.0,8a3568eb591e,2026-06-20T13:12:46+0000,time_stats__rbf_svm__medium__frac_0.20,time_stats__rbf_svm__medium__frac_0.20__seed3407,classical,kernel_svm,True,3407,medium,12.0,798.0,0.6445783132530121,0.5986033876662464,0.5651414811710882,0.1125195026397705,,,
UT_HAR,time_stats__rbf_svm__medium__frac_0.40,time_stats__rbf_svm__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",0.4,3407.0,8a3568eb591e,2026-06-20T13:12:57+0000,time_stats__rbf_svm__medium__frac_0.40,time_stats__rbf_svm__medium__frac_0.40__seed3407,classical,kernel_svm,True,3407,medium,12.0,1593.0,0.6646586345381527,0.618862716562461,0.5904070019481041,0.2194173336029052,,,
UT_HAR,time_stats__rbf_svm__medium__frac_0.60,time_stats__rbf_svm__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",0.6,3407.0,8a3568eb591e,2026-06-20T13:13:14+0000,time_stats__rbf_svm__medium__frac_0.60,time_stats__rbf_svm__medium__frac_0.60__seed3407,classical,kernel_svm,True,3407,medium,12.0,2389.0,0.7078313253012049,0.6664324098182673,0.6334394446903774,0.4035313129425049,,,
UT_HAR,time_stats__rbf_svm__medium__frac_0.80,time_stats__rbf_svm__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",0.8,3407.0,8a3568eb591e,2026-06-20T13:13:39+0000,time_stats__rbf_svm__medium__frac_0.80,time_stats__rbf_svm__medium__frac_0.80__seed3407,classical,kernel_svm,True,3407,medium,12.0,3184.0,0.7038152610441767,0.6624750293833334,0.6331021828382227,0.5975902080535889,,,
UT_HAR,time_stats__rbf_svm__medium__frac_1.00,time_stats__rbf_svm__medium,time_stats,medium,"{'segment_bins': 2, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",1.0,3407.0,8a3568eb591e,2026-06-20T13:14:11+0000,time_stats__rbf_svm__medium__frac_1.00,time_stats__rbf_svm__medium__frac_1.00__seed3407,classical,kernel_svm,True,3407,medium,12.0,3977.0,0.7158634538152611,0.6754985428099092,0.6472475440714971,0.8440961837768555,,,
UT_HAR,time_stats__rbf_svm__small__frac_0.20,time_stats__rbf_svm__small,time_stats,small,"{'segment_bins': 1, 'statistics': ['mean', 'std', 'min', 'max', 'median', 'iqr']}",rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.2,3407.0,8a3568eb591e,2026-06-20T13:10:47+0000,time_stats__rbf_svm__small__frac_0.20,time_stats__rbf_svm__small__frac_0.20__seed3407,classical,kernel_svm,True,3407,small,6.0,798.0,0.5923694779116466,0.5082834243469203,0.4806465923426473,0.0739822387695312,,,
